New Episode:
2,1303.127,5.394072,1161.315
2,1303.13,5.395231,1161.314
2,1303.134,5.395296,1161.313
2,1303.139,5.394171,1161.312
2,1303.144,5.391807,1161.311
2,1303.148,5.388358,1161.31
2,1303.151,5.384089,1161.308
2,1303.153,5.379294,1161.306
2,1303.153,5.374246,1161.304
2,1303.152,5.368536,1161.302
2,1303.149,5.362413,1161.299
2,1303.145,5.356179,1161.296
2,1303.139,5.350117,1161.292
2,1303.133,5.344481,1161.288
2,1303.126,5.339821,1161.283
2,1303.118,5.336245,1161.278
2,1303.11,5.333757,1161.273
2,1303.103,5.33231,1161.268
2,1303.095,5.331824,1161.262
2,1303.087,5.332775,1161.257
2,1303.08,5.33505,1161.252
2,1303.074,5.338464,1161.247
2,1303.069,5.342829,1161.242
2,1303.064,5.347944,1161.238
2,1303.061,5.352575,1161.234
2,1303.058,5.356502,1161.231
2,1303.057,5.3596,1161.228
2,1303.057,5.361755,1161.226
2,1303.058,5.362883,1161.224
2,1303.06,5.362911,1161.222
2,1303.064,5.361817,1161.221
2,1303.068,5.359585,1161.22
2,1303.073,5.356205,1161.219
2,1303.078,5.351702,1161.219
2,1303.083,5.347138,1161.219
2,1303.089,5.342624,1161.219
2,1303.094,5.338222,1161.219
2,1303.098,5.334038,1161.22
2,1303.102,5.3302,1161.22
2,1303.106,5.326215,1161.221
2,1303.108,5.322187,1161.221
2,1303.11,5.31826,1161.221
2,1303.111,5.314542,1161.221
2,1303.112,5.311108,1161.221
2,1303.112,5.307625,1161.221
2,1303.112,5.304115,1161.221
2,1303.111,5.300639,1161.221
2,1303.11,5.29725,1161.221
2,1303.109,5.293997,1161.221
2,1303.108,5.29168,1161.221
2,1303.106,5.290297,1161.221
2,1303.104,5.289761,1161.221
2,1303.103,5.289985,1161.222
2,1303.103,5.290884,1161.222
2,1303.102,5.291357,1161.223
2,1303.102,5.291283,1161.224
2,1303.103,5.290668,1161.225
2,1303.104,5.28955,1161.226
2,1303.105,5.287989,1161.227
2,1303.107,5.286415,1161.228
2,1303.108,5.284855,1161.229
2,1303.11,5.283275,1161.23
2,1303.112,5.281626,1161.231
2,1303.114,5.279862,1161.232
2,1303.116,5.278739,1161.233
2,1303.119,5.278181,1161.234
2,1303.122,5.278023,1161.234
2,1303.124,5.278112,1161.234
2,1303.127,5.278321,1161.234
2,1303.13,5.277709,1161.234
2,1303.133,5.276248,1161.234
2,1303.135,5.274034,1161.234
2,1303.137,5.27118,1161.234
2,1303.139,5.2678,1161.234
2,1303.14,5.264896,1161.233
2,1303.141,5.262543,1161.232
2,1303.142,5.260728,1161.231
2,1303.142,5.259443,1161.23
2,1303.141,5.258695,1161.228
2,1303.14,5.258126,1161.226
2,1303.139,5.257731,1161.223
2,1303.137,5.257545,1161.221
2,1303.135,5.257599,1161.218
2,1303.133,5.257916,1161.215
2,1303.131,5.258642,1161.213
2,1303.129,5.259759,1161.21
2,1303.127,5.261232,1161.208
2,1303.126,5.263022,1161.206
2,1303.124,5.26509,1161.205
2,1303.122,5.266695,1161.204
2,1303.12,5.267797,1161.203
2,1303.119,5.268441,1161.203
2,1303.117,5.26868,1161.202
2,1303.116,5.268569,1161.202
2,1303.115,5.268729,1161.203
2,1303.114,5.269207,1161.203
2,1303.113,5.269989,1161.203
2,1303.112,5.271047,1161.204
2,1303.112,5.272364,1161.204
2,1303.111,5.273367,1161.205
2,1303.111,5.274016,1161.205
2,1303.111,5.274345,1161.205
2,1303.111,5.274407,1161.205
2,1303.11,5.274257,1161.205
2,1303.11,5.274182,1161.205
2,1303.109,5.274209,1161.206
2,1303.109,5.274328,1161.207
2,1303.108,5.274522,1161.208
2,1303.107,5.27478,1161.209
2,1303.106,5.275438,1161.21
2,1303.104,5.276488,1161.212
2,1303.103,5.27788,1161.214
2,1303.101,5.279562,1161.216
2,1303.099,5.281485,1161.218
2,1303.098,5.283436,1161.22
2,1303.096,5.285367,1161.221
2,1303.094,5.28726,1161.223
2,1303.093,5.289094,1161.224
2,1303.092,5.290859,1161.224
2,1303.09,5.291934,1161.225
2,1303.089,5.292327,1161.226
2,1303.088,5.292111,1161.226
2,1303.086,5.291364,1161.226
2,1303.085,5.290143,1161.226
2,1303.083,5.288739,1161.226
2,1303.082,5.287183,1161.226
2,1303.08,5.28549,1161.225
2,1303.079,5.283685,1161.225
2,1303.077,5.281796,1161.224
2,1303.076,5.280033,1161.223
2,1303.074,5.27841,1161.222
2,1303.073,5.276927,1161.22
2,1303.072,5.275584,1161.219
2,1303.07,5.274387,1161.217
2,1303.069,5.273745,1161.215
2,1303.068,5.27367,1161.213
2,1303.067,5.274128,1161.211
2,1303.065,5.275086,1161.209
2,1303.064,5.276511,1161.207
2,1303.062,5.278059,1161.205
2,1303.061,5.279694,1161.204
2,1303.059,5.281428,1161.203
2,1303.057,5.283272,1161.202
2,1303.055,5.285236,1161.201
2,1303.053,5.286913,1161.201
2,1303.052,5.288284,1161.201
2,1303.05,5.289376,1161.201
2,1303.049,5.290218,1161.202
2,1303.048,5.290843,1161.203
2,1303.047,5.290998,1161.205
2,1303.046,5.290711,1161.207
2,1303.046,5.290046,1161.208
2,1303.045,5.289074,1161.21
2,1303.045,5.287858,1161.213
2,1303.044,5.285968,1161.215
2,1303.043,5.283443,1161.217
2,1303.042,5.280364,1161.219
2,1303.04,5.276802,1161.221
2,1303.038,5.272796,1161.223
2,1303.035,5.269332,1161.225
2,1303.032,5.266425,1161.227
2,1303.028,5.263998,1161.229
2,1303.024,5.261988,1161.231
2,1303.02,5.26034,1161.232
2,1303.015,5.259332,1161.234
2,1303.01,5.258895,1161.234
2,1303.005,5.258938,1161.235
2,1303,5.259387,1161.234
2,1302.995,5.260199,1161.234
2,1302.99,5.260261,1161.232
2,1302.984,5.259574,1161.23
2,1302.979,5.258266,1161.228
2,1302.975,5.256474,1161.226
2,1302.97,5.254318,1161.224
2,1302.966,5.252125,1161.221
2,1302.963,5.249922,1161.219
2,1302.96,5.247701,1161.217
2,1302.958,5.245454,1161.215
2,1302.957,5.243182,1161.213
2,1302.956,5.240699,1161.211
2,1302.955,5.238019,1161.209
2,1302.955,5.235171,1161.207
2,1302.956,5.232184,1161.205
2,1302.956,5.229083,1161.204
2,1302.957,5.2257,1161.202
2,1302.958,5.222056,1161.201
2,1302.959,5.218188,1161.2
2,1302.96,5.214126,1161.199
2,1302.962,5.209901,1161.198
2,1302.963,5.205782,1161.198
2,1302.964,5.201795,1161.197
2,1302.965,5.197936,1161.197
2,1302.965,5.194196,1161.197
2,1302.965,5.190566,1161.197
2,1302.964,5.187006,1161.197
2,1302.963,5.183483,1161.198
2,1302.961,5.179983,1161.198
2,1302.958,5.176514,1161.199
2,1302.955,5.17309,1161.2
2,1302.952,5.169941,1161.2
2,1302.948,5.167075,1161.201
2,1302.944,5.164484,1161.201
2,1302.94,5.162152,1161.202
2,1302.936,5.160067,1161.202
2,1302.932,5.157761,1161.203
2,1302.928,5.155219,1161.203
2,1302.925,5.152473,1161.204
2,1302.921,5.149553,1161.205
2,1302.918,5.146486,1161.206
2,1302.915,5.143337,1161.207
2,1302.912,5.140122,1161.208
2,1302.909,5.136852,1161.209
2,1302.907,5.133534,1161.21
2,1302.904,5.130175,1161.212
2,1302.902,5.126914,1161.213
2,1302.9,5.123747,1161.214
2,1302.897,5.120662,1161.215
2,1302.895,5.117656,1161.215
2,1302.893,5.114727,1161.216
2,1302.891,5.112338,1161.215
2,1302.889,5.110452,1161.215
2,1302.887,5.108994,1161.214
2,1302.885,5.107904,1161.213
2,1302.883,5.107136,1161.211
2,1302.882,5.106561,1161.209
2,1302.88,5.106152,1161.207
2,1302.879,5.105893,1161.205
2,1302.878,5.105776,1161.203
2,1302.877,5.10579,1161.201
2,1302.876,5.105729,1161.199
2,1302.875,5.105574,1161.196
2,1302.874,5.105346,1161.194
2,1302.874,5.105085,1161.192
2,1302.873,5.104834,1161.19
2,1302.871,5.104594,1161.188
2,1302.87,5.104375,1161.186
2,1302.869,5.104188,1161.185
2,1302.868,5.104037,1161.184
2,1302.866,5.103917,1161.184
2,1302.865,5.103835,1161.183
2,1302.864,5.10377,1161.183
2,1302.862,5.103715,1161.183
2,1302.861,5.103669,1161.183
2,1302.859,5.103637,1161.184
2,1302.857,5.102733,1161.184
2,1302.855,5.100986,1161.184
2,1302.852,5.098466,1161.184
2,1302.85,5.095275,1161.184
2,1302.847,5.0915,1161.183
2,1302.844,5.088277,1161.183
2,1302.841,5.085633,1161.182
2,1302.838,5.083483,1161.18
2,1302.835,5.081733,1161.178
2,1302.832,5.080318,1161.175
2,1302.829,5.078747,1161.172
2,1302.826,5.076997,1161.169
2,1302.823,5.075101,1161.166
2,1302.82,5.073108,1161.162
2,1302.817,5.071057,1161.158
2,1302.814,5.068996,1161.154
2,1302.811,5.066953,1161.15
2,1302.809,5.064945,1161.146
2,1302.806,5.062986,1161.142
2,1302.804,5.061087,1161.139
2,1302.802,5.059188,1161.136
2,1302.8,5.057281,1161.134
2,1302.799,5.055361,1161.131
2,1302.797,5.053424,1161.13
2,1302.796,5.051466,1161.129
2,1302.795,5.050024,1161.128
2,1302.794,5.049084,1161.128
2,1302.794,5.04858,1161.128
2,1302.793,5.048456,1161.129
2,1302.792,5.048674,1161.13
2,1302.792,5.04933,1161.13
2,1302.791,5.050404,1161.131
2,1302.791,5.051865,1161.132
2,1302.79,5.053683,1161.133
2,1302.79,5.055834,1161.133
2,1302.789,5.056962,1161.134
2,1302.788,5.057063,1161.134
2,1302.788,5.056273,1161.134
2,1302.787,5.05471,1161.135
2,1302.787,5.052478,1161.135
2,1302.786,5.051146,1161.134
2,1302.786,5.050753,1161.134
2,1302.786,5.051172,1161.134
2,1302.786,5.052289,1161.133
2,1302.786,5.054006,1161.133
2,1302.786,5.055478,1161.133
2,1302.787,5.056653,1161.132
2,1302.788,5.057581,1161.132
2,1302.788,5.058322,1161.132
2,1302.788,5.058936,1161.132
2,1302.788,5.058918,1161.132
2,1302.788,5.058298,1161.132
2,1302.787,5.057154,1161.133
2,1302.785,5.055553,1161.133
2,1302.783,5.053547,1161.133
2,1302.78,5.051343,1161.134
2,1302.776,5.048967,1161.134
2,1302.772,5.046425,1161.134
2,1302.767,5.043717,1161.135
2,1302.761,5.040847,1161.135
2,1302.756,5.037992,1161.135
2,1302.749,5.035166,1161.135
2,1302.743,5.032372,1161.135
2,1302.736,5.029623,1161.135
2,1302.729,5.026935,1161.135
2,1302.721,5.023711,1161.135
2,1302.714,5.019978,1161.136
2,1302.708,5.01582,1161.136
2,1302.701,5.011308,1161.136
2,1302.695,5.006502,1161.136
2,1302.689,5.002439,1161.137
2,1302.683,4.999131,1161.137
2,1302.678,4.996485,1161.138
2,1302.673,4.99442,1161.138
2,1302.67,4.992868,1161.139
2,1302.666,4.991623,1161.14
2,1302.664,4.990632,1161.141
2,1302.662,4.989862,1161.141
2,1302.66,4.989281,1161.142
2,1302.66,4.988855,1161.143
2,1302.659,4.988208,1161.144
2,1302.66,4.987317,1161.145
2,1302.66,4.986196,1161.146
2,1302.661,4.984866,1161.147
2,1302.662,4.983348,1161.148
2,1302.664,4.981829,1161.149
2,1302.665,4.980321,1161.15
2,1302.667,4.978822,1161.151
2,1302.669,4.977332,1161.152
2,1302.671,4.975854,1161.153
2,1302.673,4.974144,1161.153
2,1302.676,4.972201,1161.154
2,1302.678,4.970066,1161.154
2,1302.68,4.967785,1161.153
2,1302.682,4.965411,1161.153
2,1302.683,4.963533,1161.152
2,1302.684,4.962169,1161.151
2,1302.685,4.961284,1161.15
2,1302.685,4.960845,1161.149
2,1302.685,4.960833,1161.148
2,1302.686,4.960601,1161.148
2,1302.686,4.960106,1161.147
2,1302.687,4.959369,1161.147
2,1302.688,4.95842,1161.146
2,1302.688,4.957279,1161.146
2,1302.689,4.956678,1161.147
2,1302.691,4.956625,1161.147
2,1302.692,4.957054,1161.148
2,1302.693,4.957907,1161.15
2,1302.694,4.959138,1161.151
2,1302.695,4.959279,1161.153
2,1302.696,4.958321,1161.155
2,1302.696,4.956415,1161.157
2,1302.697,4.953709,1161.159
2,1302.697,4.95033,1161.161
2,1302.696,4.947176,1161.163
2,1302.695,4.944294,1161.165
2,1302.693,4.941634,1161.166
2,1302.691,4.939139,1161.168
2,1302.689,4.936767,1161.169
2,1302.686,4.93452,1161.17
2,1302.682,4.932382,1161.17
2,1302.679,4.930345,1161.17
2,1302.675,4.928407,1161.17
2,1302.671,4.926573,1161.17
2,1302.667,4.925175,1161.17
2,1302.663,4.924196,1161.17
2,1302.66,4.923591,1161.17
2,1302.656,4.923326,1161.17
2,1302.652,4.92337,1161.171
2,1302.648,4.923747,1161.171
2,1302.644,4.924419,1161.171
2,1302.639,4.925354,1161.171
2,1302.635,4.926532,1161.171
2,1302.631,4.927947,1161.171
2,1302.627,4.92882,1161.171
2,1302.623,4.929154,1161.172
2,1302.619,4.929028,1161.172
2,1302.615,4.928517,1161.171
2,1302.611,4.92768,1161.171
2,1302.607,4.926711,1161.17
2,1302.604,4.925591,1161.169
2,1302.6,4.924319,1161.167
2,1302.596,4.922934,1161.166
2,1302.593,4.921499,1161.164
2,1302.591,4.920394,1161.162
2,1302.589,4.919622,1161.16
2,1302.587,4.919152,1161.158
2,1302.586,4.918952,1161.156
2,1302.584,4.918995,1161.155
2,1302.583,4.918953,1161.153
2,1302.583,4.918779,1161.152
2,1302.582,4.918476,1161.151
2,1302.581,4.918064,1161.151
2,1302.58,4.917577,1161.151
2,1302.579,4.916887,1161.151
2,1302.578,4.916008,1161.152
2,1302.578,4.914961,1161.154
2,1302.577,4.913751,1161.156
2,1302.577,4.912381,1161.158
2,1302.576,4.911752,1161.161
2,1302.576,4.91185,1161.164
2,1302.576,4.912579,1161.168
2,1302.576,4.913845,1161.172
2,1302.576,4.915578,1161.176
2,1302.576,4.916428,1161.18
2,1302.575,4.916377,1161.184
2,1302.575,4.915555,1161.189
2,1302.575,4.914099,1161.193
2,1302.574,4.912129,1161.196
2,1302.573,4.910618,1161.2
2,1302.572,4.909626,1161.203
2,1302.571,4.909109,1161.205
2,1302.569,4.909011,1161.207
2,1302.567,4.90929,1161.208
2,1302.565,4.909206,1161.209
2,1302.564,4.908727,1161.209
2,1302.562,4.907909,1161.209
2,1302.56,4.906815,1161.208
2,1302.559,4.905504,1161.208
2,1302.558,4.904274,1161.207
2,1302.557,4.903147,1161.205
2,1302.556,4.902106,1161.204
2,1302.555,4.901134,1161.203
2,1302.555,4.900208,1161.202
2,1302.555,4.899179,1161.201
2,1302.555,4.898037,1161.2
2,1302.556,4.896794,1161.2
2,1302.557,4.895469,1161.199
2,1302.557,4.894083,1161.198
2,1302.558,4.893008,1161.198
2,1302.559,4.892237,1161.198
2,1302.561,4.891732,1161.198
2,1302.562,4.891457,1161.198
2,1302.563,4.891382,1161.198
2,1302.565,4.891179,1161.198
2,1302.566,4.890835,1161.199
2,1302.568,4.890373,1161.199
2,1302.57,4.889817,1161.198
2,1302.572,4.889186,1161.198
2,1302.574,4.889078,1161.197
2,1302.576,4.889475,1161.196
2,1302.579,4.890302,1161.195
2,1302.581,4.891488,1161.194
2,1302.584,4.892985,1161.192
2,1302.587,4.894505,1161.191
2,1302.59,4.89603,1161.189
2,1302.594,4.897582,1161.188
2,1302.597,4.899187,1161.186
2,1302.6,4.900867,1161.185
2,1302.604,4.902517,1161.184
2,1302.607,4.904135,1161.184
2,1302.61,4.905729,1161.184
2,1302.612,4.907308,1161.184
2,1302.615,4.908877,1161.184
2,1302.618,4.910035,1161.184
2,1302.62,4.910781,1161.185
2,1302.623,4.911161,1161.186
2,1302.626,4.911225,1161.188
2,1302.628,4.911019,1161.189
2,1302.631,4.910393,1161.192
2,1302.633,4.909371,1161.194
2,1302.635,4.908001,1161.197
2,1302.637,4.906334,1161.2
2,1302.639,4.904407,1161.203
2,1302.64,4.902739,1161.207
2,1302.641,4.901332,1161.21
2,1302.642,4.900144,1161.213
2,1302.642,4.899139,1161.216
2,1302.643,4.898296,1161.219
2,1302.643,4.896982,1161.222
2,1302.643,4.8952,1161.225
2,1302.642,4.893011,1161.228
2,1302.642,4.890471,1161.23
2,1302.641,4.887623,1161.233
2,1302.639,4.885111,1161.235
2,1302.638,4.882937,1161.238
2,1302.635,4.881045,1161.24
2,1302.633,4.879398,1161.242
2,1302.63,4.877983,1161.245
2,1302.627,4.876029,1161.247
2,1302.625,4.873545,1161.249
2,1302.622,4.870614,1161.251
2,1302.619,4.867315,1161.253
2,1302.616,4.863713,1161.254
2,1302.613,4.860323,1161.254
2,1302.61,4.857154,1161.255
2,1302.607,4.854169,1161.254
2,1302.604,4.851356,1161.253
2,1302.601,4.848713,1161.252
2,1302.599,4.846045,1161.251
2,1302.596,4.843349,1161.249
2,1302.594,4.840641,1161.248
2,1302.591,4.837936,1161.246
2,1302.589,4.835238,1161.245
2,1302.587,4.832943,1161.244
2,1302.585,4.831031,1161.243
2,1302.583,4.829448,1161.243
2,1302.582,4.828158,1161.242
2,1302.58,4.827141,1161.242
2,1302.579,4.826542,1161.241
2,1302.578,4.82633,1161.241
2,1302.578,4.826455,1161.24
2,1302.577,4.826871,1161.239
2,1302.577,4.827535,1161.238
2,1302.576,4.827927,1161.236
2,1302.576,4.828031,1161.235
2,1302.576,4.827886,1161.233
2,1302.576,4.827526,1161.231
2,1302.576,4.826976,1161.229
2,1302.576,4.826681,1161.226
2,1302.577,4.826645,1161.224
2,1302.577,4.826828,1161.221
2,1302.577,4.827206,1161.218
2,1302.578,4.827762,1161.214
2,1302.578,4.828342,1161.211
2,1302.578,4.828941,1161.207
2,1302.578,4.829568,1161.203
2,1302.578,4.830235,1161.199
2,1302.577,4.830947,1161.195
2,1302.577,4.831851,1161.191
2,1302.576,4.832935,1161.186
2,1302.575,4.834188,1161.182
2,1302.573,4.835606,1161.177
2,1302.572,4.837189,1161.173
2,1302.57,4.839057,1161.169
2,1302.569,4.841187,1161.165
2,1302.567,4.843549,1161.162
2,1302.565,4.84611,1161.159
2,1302.563,4.848844,1161.156
2,1302.56,4.851069,1161.154
2,1302.558,4.85277,1161.151
2,1302.555,4.854,1161.149
2,1302.552,4.854812,1161.147
2,1302.549,4.855244,1161.146
2,1302.545,4.855821,1161.144
2,1302.542,4.856556,1161.143
2,1302.538,4.857417,1161.142
2,1302.534,4.858379,1161.141
2,1302.53,4.859431,1161.141
2,1302.526,4.860056,1161.141
2,1302.522,4.860268,1161.141
2,1302.519,4.860131,1161.141
2,1302.516,4.859704,1161.141
2,1302.513,4.859035,1161.142
2,1302.511,4.858995,1161.142
2,1302.51,4.859593,1161.143
2,1302.509,4.860759,1161.143
2,1302.508,4.862431,1161.144
2,1302.509,4.864557,1161.144
2,1302.509,4.865886,1161.145
2,1302.509,4.866405,1161.146
2,1302.51,4.866227,1161.147
2,1302.51,4.865457,1161.148
2,1302.511,4.864185,1161.15
2,1302.511,4.862467,1161.151
2,1302.511,4.860329,1161.152
2,1302.51,4.85782,1161.154
2,1302.51,4.855018,1161.155
2,1302.509,4.852011,1161.156
2,1302.509,4.848793,1161.157
2,1302.508,4.845405,1161.158
2,1302.508,4.841877,1161.158
2,1302.508,4.838228,1161.159
2,1302.508,4.834471,1161.159
2,1302.509,4.830867,1161.158
2,1302.509,4.827429,1161.158
2,1302.51,4.824141,1161.157
2,1302.51,4.82099,1161.156
2,1302.51,4.817961,1161.155
2,1302.511,4.815186,1161.154
2,1302.511,4.812627,1161.153
2,1302.511,4.810245,1161.152
2,1302.511,4.808012,1161.152
2,1302.511,4.805916,1161.151
2,1302.511,4.80361,1161.151
2,1302.51,4.801096,1161.151
2,1302.51,4.798413,1161.15
2,1302.51,4.795597,1161.15
2,1302.51,4.792667,1161.15
2,1302.51,4.790009,1161.15
2,1302.51,4.787603,1161.15
2,1302.511,4.785399,1161.15
2,1302.512,4.783364,1161.15
2,1302.513,4.781487,1161.151
2,1302.514,4.780569,1161.151
2,1302.515,4.780581,1161.152
2,1302.516,4.781417,1161.153
2,1302.517,4.78298,1161.154
2,1302.519,4.785191,1161.155
2,1302.52,4.78726,1161.157
2,1302.521,4.789145,1161.158
2,1302.522,4.790891,1161.16
2,1302.523,4.79254,1161.161
2,1302.524,4.794132,1161.162
2,1302.525,4.795105,1161.163
2,1302.526,4.795469,1161.164
2,1302.526,4.795288,1161.165
2,1302.526,4.794621,1161.165
2,1302.526,4.793522,1161.165
2,1302.526,4.792587,1161.165
2,1302.525,4.791835,1161.165
2,1302.525,4.79124,1161.165
2,1302.524,4.790774,1161.165
2,1302.523,4.790417,1161.164
2,1302.521,4.790567,1161.163
2,1302.519,4.791178,1161.161
2,1302.517,4.792178,1161.16
2,1302.514,4.793519,1161.158
2,1302.511,4.795177,1161.156
2,1302.507,4.796298,1161.154
2,1302.504,4.796888,1161.153
2,1302.5,4.797047,1161.151
2,1302.496,4.796867,1161.149
2,1302.493,4.796429,1161.148
2,1302.49,4.796197,1161.146
2,1302.486,4.796207,1161.146
2,1302.484,4.796439,1161.145
2,1302.481,4.796867,1161.145
2,1302.479,4.797458,1161.145
2,1302.478,4.797471,1161.146
2,1302.477,4.796894,1161.147
2,1302.475,4.795794,1161.149
2,1302.475,4.794241,1161.15
2,1302.474,4.792305,1161.152
2,1302.474,4.790108,1161.153
2,1302.473,4.787671,1161.154
2,1302.473,4.785017,1161.156
2,1302.473,4.78218,1161.157
2,1302.474,4.779193,1161.158
2,1302.474,4.776984,1161.158
2,1302.475,4.775547,1161.159
2,1302.477,4.774773,1161.16
2,1302.479,4.774569,1161.16
2,1302.48,4.774858,1161.16
2,1302.483,4.774667,1161.16
2,1302.485,4.773974,1161.159
2,1302.487,4.772852,1161.158
2,1302.489,4.771368,1161.158
2,1302.491,4.769575,1161.157
2,1302.493,4.767964,1161.156
2,1302.494,4.766546,1161.155
2,1302.496,4.765298,1161.154
2,1302.497,4.764208,1161.153
2,1302.498,4.76327,1161.152
2,1302.499,4.763241,1161.151
2,1302.5,4.764099,1161.149
2,1302.501,4.765737,1161.147
2,1302.502,4.768059,1161.146
2,1302.503,4.770978,1161.144
2,1302.504,4.773216,1161.142
2,1302.505,4.774724,1161.14
2,1302.506,4.775599,1161.137
2,1302.507,4.775956,1161.134
2,1302.508,4.775899,1161.131
2,1302.508,4.775985,1161.128
2,1302.508,4.776235,1161.124
2,1302.507,4.776608,1161.12
2,1302.506,4.777064,1161.115
2,1302.504,4.777576,1161.11
2,1302.502,4.777933,1161.104
2,1302.5,4.778142,1161.099
2,1302.497,4.778236,1161.093
2,1302.495,4.778247,1161.087
