New Episode:
1303.333,6.150311,1161.217
1303.341,6.159385,1161.227
1303.35,6.165062,1161.24
1303.36,6.166477,1161.255
1303.369,6.163175,1161.272
1303.378,6.155406,1161.29
1303.385,6.144225,1161.306
1303.391,6.130677,1161.321
1303.394,6.116133,1161.334
1303.395,6.101742,1161.344
1303.395,6.088381,1161.351
1303.393,6.076783,1161.355
1303.389,6.06802,1161.356
1303.384,6.062693,1161.354
1303.379,6.061065,1161.35
1303.373,6.063128,1161.346
1303.367,6.068643,1161.34
1303.363,6.076921,1161.336
1303.359,6.087109,1161.332
1303.357,6.09823,1161.331
1303.355,6.109406,1161.331
1303.355,6.11994,1161.334
1303.355,6.129405,1161.339
1303.356,6.137022,1161.347
1303.356,6.141955,1161.357
1303.357,6.143609,1161.369
1303.357,6.141925,1161.381
1303.357,6.136868,1161.394
1303.355,6.129179,1161.406
1303.353,6.11965,1161.416
1303.35,6.108918,1161.424
1303.346,6.097535,1161.429
1303.342,6.086777,1161.431
1303.336,6.077295,1161.429
1303.33,6.069622,1161.424
1303.323,6.064183,1161.417
1303.317,6.061288,1161.407
1303.309,6.060791,1161.396
1303.302,6.062717,1161.384
1303.295,6.066931,1161.371
1303.288,6.073085,1161.36
1303.282,6.080692,1161.35
1303.276,6.089808,1161.342
1303.271,6.099891,1161.336
1303.267,6.110269,1161.333
1303.264,6.12019,1161.333
1303.261,6.128903,1161.336
1303.259,6.134682,1161.341
1303.257,6.137069,1161.348
1303.255,6.136089,1161.356
1303.253,6.132182,1161.364
1303.252,6.125925,1161.372
1303.25,6.118599,1161.379
1303.249,6.110733,1161.384
1303.247,6.102768,1161.387
1303.245,6.09512,1161.387
1303.242,6.088168,1161.384
1303.24,6.08136,1161.379
1303.237,6.074995,1161.372
1303.234,6.069427,1161.364
1303.23,6.064964,1161.353
1303.227,6.061807,1161.342
1303.225,6.060509,1161.331
1303.222,6.060912,1161.319
1303.22,6.062688,1161.308
1303.218,6.065489,1161.297
1303.217,6.069013,1161.288
1303.216,6.072972,1161.28
1303.216,6.07702,1161.273
1303.216,6.080757,1161.268
1303.216,6.083776,1161.265
1303.217,6.085717,1161.263
1303.218,6.086342,1161.263
1303.219,6.085492,1161.265
1303.221,6.083145,1161.267
1303.223,6.079385,1161.27
1303.224,6.074368,1161.274
1303.226,6.068015,1161.277
1303.228,6.060556,1161.28
1303.229,6.052313,1161.282
1303.231,6.043656,1161.284
1303.232,6.034969,1161.284
1303.232,6.027284,1161.282
1303.233,6.020894,1161.28
1303.232,6.015939,1161.277
1303.231,6.012467,1161.273
1303.23,6.010439,1161.268
1303.229,6.00987,1161.263
1303.227,6.010603,1161.258
1303.226,6.012484,1161.253
1303.224,6.015406,1161.249
1303.222,6.019309,1161.245
1303.221,6.023563,1161.241
1303.22,6.028029,1161.238
1303.219,6.032557,1161.236
1303.219,6.036956,1161.235
1303.22,6.04102,1161.236
1303.221,6.044737,1161.238
1303.222,6.047909,1161.241
1303.224,6.050355,1161.246
1303.226,6.051949,1161.252
1303.229,6.052615,1161.259
1303.231,6.052302,1161.266
1303.233,6.05102,1161.275
1303.235,6.048836,1161.283
1303.237,6.045877,1161.292
1303.238,6.04233,1161.3
1303.239,6.03783,1161.307
1303.24,6.032609,1161.313
1303.24,6.026953,1161.318
1303.239,6.021113,1161.322
1303.237,6.015292,1161.324
1303.236,6.009624,1161.325
1303.233,6.00418,1161.324
1303.23,5.999012,1161.323
1303.227,5.994188,1161.32
1303.223,5.989792,1161.316
1303.219,5.98667,1161.312
1303.215,5.984861,1161.307
1303.211,5.984284,1161.302
1303.206,5.984824,1161.297
1303.202,5.986353,1161.291
1303.198,5.987594,1161.286
1303.194,5.988459,1161.281
1303.191,5.988886,1161.277
1303.188,5.988791,1161.273
1303.185,5.988102,1161.27
1303.183,5.987541,1161.268
1303.181,5.987041,1161.266
1303.18,5.986464,1161.265
1303.179,5.985677,1161.265
1303.178,5.98457,1161.265
1303.177,5.982804,1161.266
1303.175,5.980309,1161.268
1303.173,5.977015,1161.269
1303.172,5.972998,1161.271
1303.17,5.968369,1161.272
1303.168,5.96309,1161.274
1303.167,5.957298,1161.274
1303.166,5.951143,1161.274
1303.165,5.944779,1161.274
1303.164,5.938343,1161.273
1303.164,5.932232,1161.271
1303.165,5.926545,1161.268
1303.165,5.921333,1161.264
1303.167,5.916635,1161.26
1303.168,5.912469,1161.256
1303.169,5.908789,1161.251
1303.171,5.905587,1161.246
1303.172,5.902862,1161.241
1303.173,5.900608,1161.236
1303.175,5.898812,1161.231
1303.176,5.897815,1161.227
1303.176,5.897583,1161.223
1303.177,5.898005,1161.219
1303.177,5.898967,1161.216
1303.176,5.900373,1161.214
1303.176,5.902214,1161.212
1303.175,5.904435,1161.211
1303.174,5.906997,1161.211
1303.173,5.909863,1161.211
1303.172,5.913011,1161.212
1303.17,5.916444,1161.213
1303.169,5.920137,1161.216
1303.168,5.924072,1161.219
1303.167,5.928241,1161.222
1303.165,5.932628,1161.226
1303.164,5.937389,1161.231
1303.163,5.942482,1161.237
1303.162,5.94781,1161.243
1303.161,5.953278,1161.25
1303.159,5.958787,1161.257
1303.158,5.963856,1161.264
1303.157,5.968447,1161.271
1303.155,5.972563,1161.279
1303.154,5.976229,1161.287
1303.152,5.979483,1161.294
1303.15,5.982626,1161.301
1303.148,5.985724,1161.307
1303.145,5.988832,1161.313
1303.143,5.992002,1161.319
1303.139,5.995292,1161.323
1303.136,5.998772,1161.327
1303.132,6.002483,1161.33
1303.128,6.006451,1161.332
1303.124,6.010682,1161.332
1303.12,6.01517,1161.332
1303.115,6.019814,1161.331
1303.111,6.024585,1161.329
1303.107,6.029492,1161.326
1303.104,6.034536,1161.322
1303.101,6.039705,1161.317
1303.098,6.04523,1161.311
1303.097,6.051071,1161.303
1303.095,6.057174,1161.295
1303.095,6.063483,1161.285
1303.095,6.06995,1161.274
1303.096,6.076321,1161.262
1303.098,6.082557,1161.249
1303.1,6.088633,1161.235
1303.102,6.094535,1161.221
1303.105,6.100261,1161.205
1303.109,6.105918,1161.189
1303.113,6.11152,1161.173
1303.118,6.117096,1161.156
1303.123,6.122669,1161.139
1303.129,6.128262,1161.121
1303.135,6.13367,1161.104
1303.142,6.138912,1161.086
1303.149,6.144021,1161.069
1303.157,6.149025,1161.052
1303.166,6.153956,1161.035
1303.175,6.158192,1161.018
1303.185,6.161749,1161.001
1303.195,6.164698,1160.985
1303.205,6.167117,1160.969
1303.215,6.169089,1160.953
1303.226,6.171769,1160.938
1303.236,6.17522,1160.924
1303.246,6.179413,1160.91
1303.256,6.184304,1160.897
1303.266,6.189825,1160.885
1303.274,6.195555,1160.875
1303.283,6.201421,1160.865
1303.291,6.20736,1160.856
1303.298,6.213298,1160.849
1303.305,6.21916,1160.843
1303.311,6.224749,1160.838
1303.316,6.229972,1160.834
1303.321,6.234819,1160.831
1303.324,6.239279,1160.83
1303.327,6.243322,1160.831
1303.328,6.247056,1160.832
1303.329,6.25044,1160.835
1303.328,6.253458,1160.839
1303.326,6.256106,1160.845
1303.323,6.258381,1160.852
1303.318,6.260357,1160.86
1303.313,6.262034,1160.87
1303.306,6.263405,1160.881
1303.298,6.264468,1160.894
1303.289,6.265236,1160.908
1303.28,6.265476,1160.923
1303.269,6.265213,1160.94
1303.258,6.26449,1160.957
1303.246,6.263357,1160.976
1303.233,6.261859,1160.996
1303.219,6.260459,1161.017
1303.204,6.259207,1161.039
1303.188,6.258126,1161.062
1303.171,6.25726,1161.086
1303.153,6.256672,1161.11
1303.135,6.25586,1161.136
1303.116,6.25496,1161.161
1303.096,6.254117,1161.187
1303.076,6.253449,1161.213
1303.055,6.253044,1161.238
1303.034,6.253179,1161.264
1303.012,6.25388,1161.289
1302.99,6.255148,1161.313
1302.968,6.256983,1161.336
1302.945,6.259386,1161.358
1302.923,6.261959,1161.38
1302.901,6.26467,1161.4
1302.879,6.267479,1161.418
1302.858,6.27031,1161.435
1302.838,6.273062,1161.451
1302.819,6.275424,1161.465
1302.801,6.277287,1161.477
1302.783,6.278603,1161.487
1302.768,6.279316,1161.495
1302.754,6.279335,1161.502
1302.741,6.279084,1161.506
1302.731,6.278413,1161.509
1302.722,6.27716,1161.509
1302.716,6.275222,1161.508
1302.711,6.272565,1161.505
1302.707,6.268715,1161.5
1302.705,6.263768,1161.495
1302.703,6.257869,1161.488
1302.703,6.251168,1161.481
1302.704,6.2438,1161.472
1302.706,6.236147,1161.462
1302.709,6.228304,1161.45
1302.713,6.220318,1161.437
1302.719,6.212212,1161.423
1302.726,6.204007,1161.408
1302.734,6.195758,1161.392
1302.744,6.18748,1161.374
1302.755,6.179214,1161.356
1302.767,6.171024,1161.337
1302.78,6.162982,1161.318
1302.794,6.155659,1161.298
1302.809,6.149177,1161.278
1302.825,6.143679,1161.258
1302.841,6.139328,1161.238
1302.858,6.13625,1161.219
1302.875,6.133947,1161.201
1302.891,6.132398,1161.184
1302.908,6.131557,1161.167
1302.924,6.131331,1161.152
1302.939,6.131579,1161.137
1302.954,6.13214,1161.124
1302.968,6.132879,1161.111
1302.98,6.133547,1161.1
1302.992,6.134051,1161.091
1303.002,6.134303,1161.083
1303.012,6.133708,1161.077
1303.02,6.132213,1161.073
1303.027,6.12979,1161.07
1303.033,6.126416,1161.07
1303.038,6.122078,1161.072
1303.041,6.117079,1161.075
1303.042,6.111425,1161.081
1303.043,6.105083,1161.088
1303.042,6.098042,1161.096
1303.039,6.090328,1161.106
1303.035,6.081385,1161.117
1303.031,6.071256,1161.128
1303.025,6.060108,1161.14
1303.019,6.048154,1161.153
1303.012,6.035719,1161.165
1303.004,6.024469,1161.178
1302.996,6.014668,1161.19
1302.988,6.00632,1161.202
1302.978,5.999337,1161.213
1302.969,5.993591,1161.223
1302.959,5.987811,1161.233
1302.949,5.981856,1161.242
1302.939,5.975705,1161.25
1302.929,5.96936,1161.257
1302.919,5.962825,1161.263
1302.909,5.957033,1161.268
1302.9,5.952017,1161.272
1302.89,5.947714,1161.275
1302.882,5.944061,1161.277
1302.874,5.940997,1161.278
1302.866,5.937914,1161.279
1302.86,5.934736,1161.279
1302.855,5.93141,1161.278
1302.85,5.927913,1161.277
1302.846,5.924258,1161.275
1302.843,5.921073,1161.272
1302.84,5.918345,1161.27
1302.838,5.915977,1161.267
1302.837,5.913877,1161.263
1302.836,5.911969,1161.26
1302.836,5.909995,1161.256
1302.837,5.907933,1161.252
1302.838,5.905704,1161.248
1302.839,5.903231,1161.244
1302.84,5.900532,1161.24
1302.842,5.897726,1161.236
1302.844,5.894874,1161.233
1302.846,5.892011,1161.229
1302.848,5.889158,1161.226
1302.85,5.886326,1161.223
1302.852,5.883578,1161.221
1302.854,5.880928,1161.219
1302.855,5.878391,1161.218
1302.857,5.875984,1161.217
1302.858,5.873709,1161.217
1302.859,5.871456,1161.217
1302.86,5.8692,1161.218
1302.86,5.866839,1161.22
1302.86,5.864279,1161.222
1302.859,5.86146,1161.224
1302.858,5.858453,1161.227
1302.857,5.855338,1161.23
1302.855,5.852185,1161.232
1302.853,5.849051,1161.235
1302.851,5.84598,1161.238
1302.848,5.842964,1161.24
1302.846,5.840036,1161.242
1302.843,5.83723,1161.243
1302.84,5.834569,1161.244
1302.838,5.832061,1161.244
1302.835,5.829718,1161.244
1302.833,5.827506,1161.242
1302.832,5.825389,1161.24
1302.83,5.823331,1161.237
1302.829,5.821302,1161.233
1302.829,5.818913,1161.228
1302.829,5.816134,1161.223
1302.829,5.812967,1161.218
1302.831,5.80946,1161.212
1302.833,5.805666,1161.206
1302.835,5.802048,1161.201
1302.838,5.798645,1161.195
1302.841,5.795447,1161.19
1302.845,5.792438,1161.185
1302.849,5.789602,1161.18
1302.852,5.78706,1161.176
1302.855,5.784791,1161.173
1302.859,5.782763,1161.17
1302.861,5.780951,1161.167
1302.863,5.779331,1161.165
1302.865,5.777056,1161.163
1302.866,5.774107,1161.162
1302.867,5.770559,1161.161
1302.867,5.766488,1161.161
1302.867,5.761958,1161.16
1302.867,5.757323,1161.161
1302.866,5.752604,1161.161
1302.865,5.747818,1161.162
1302.863,5.743011,1161.163
1302.861,5.738243,1161.163
1302.859,5.733729,1161.164
1302.856,5.729486,1161.163
1302.853,5.725494,1161.163
1302.85,5.721734,1161.162
1302.846,5.718186,1161.161
1302.843,5.714523,1161.159
1302.839,5.710727,1161.157
1302.836,5.70682,1161.155
1302.832,5.702833,1161.152
1302.829,5.698792,1161.15
1302.826,5.695498,1161.147
1302.824,5.692941,1161.144
1302.822,5.691036,1161.142
1302.82,5.689701,1161.139
1302.819,5.688869,1161.137
1302.818,5.688376,1161.135
1302.817,5.688148,1161.133
1302.817,5.688128,1161.132
1302.817,5.688275,1161.13
1302.817,5.688553,1161.13
1302.817,5.688751,1161.129
1302.817,5.688855,1161.129
1302.817,5.688878,1161.13
1302.818,5.688845,1161.13
1302.818,5.688771,1161.131
1302.818,5.688306,1161.132
1302.819,5.687438,1161.133
1302.819,5.686204,1161.134
1302.819,5.684655,1161.135
1302.818,5.68284,1161.136
1302.818,5.681159,1161.136
1302.818,5.679647,1161.137
1302.817,5.678297,1161.137
1302.817,5.677093,1161.138
1302.816,5.676028,1161.138
1302.815,5.674675,1161.138
1302.815,5.673029,1161.137
1302.814,5.671141,1161.137
1302.814,5.669071,1161.137
1302.814,5.666868,1161.137
1302.813,5.665005,1161.136
1302.813,5.663499,1161.136
1302.813,5.662313,1161.137
1302.812,5.661408,1161.137
1302.812,5.660763,1161.137
1302.812,5.659832,1161.138
1302.811,5.65859,1161.138
1302.811,5.657076,1161.138
1302.81,5.655335,1161.139
1302.809,5.653407,1161.14
1302.809,5.651404,1161.141
1302.808,5.649325,1161.142
1302.808,5.647163,1161.144
1302.807,5.644924,1161.146
1302.806,5.642623,1161.148
1302.805,5.640548,1161.151
1302.804,5.638714,1161.153
1302.803,5.637115,1161.155
1302.801,5.635739,1161.157
1302.8,5.634575,1161.16
1302.798,5.632783,1161.161
1302.796,5.630351,1161.163
1302.794,5.627347,1161.164
1302.792,5.623847,1161.165
1302.79,5.619913,1161.166
1302.788,5.616234,1161.167
1302.785,5.612832,1161.167
1302.782,5.609659,1161.167
1302.779,5.606665,1161.167
1302.776,5.603817,1161.167
1302.772,5.600545,1161.167
1302.769,5.596848,1161.166
1302.766,5.592803,1161.165
1302.763,5.588501,1161.165
1302.761,5.584031,1161.164
1302.759,5.579893,1161.164
1302.758,5.576109,1161.164
1302.757,5.572642,1161.164
1302.757,5.569447,1161.165
1302.757,5.56649,1161.166
1302.758,5.564687,1161.167
1302.759,5.563999,1161.169
1302.76,5.564289,1161.172
1302.762,5.56542,1161.174
1302.764,5.56728,1161.178
1302.766,5.569613,1161.181
1302.768,5.572329,1161.185
1302.771,5.575371,1161.19
1302.773,5.578693,1161.195
1302.776,5.582253,1161.2
1302.779,5.585128,1161.205
1302.782,5.587299,1161.211
1302.785,5.58884,1161.217
1302.788,5.589823,1161.223
1302.792,5.590309,1161.229
1302.795,5.590584,1161.234
1302.799,5.590703,1161.24
1302.802,5.590703,1161.246
1302.805,5.590617,1161.252
1302.808,5.590488,1161.257
1302.811,5.589914,1161.262
1302.814,5.588921,1161.267
1302.816,5.587584,1161.272
1302.818,5.585966,1161.276
1302.819,5.584117,1161.279
1302.82,5.581864,1161.282
1302.821,5.579226,1161.285
1302.821,5.576241,1161.288
1302.822,5.572944,1161.29
1302.821,5.569365,1161.291
1302.821,5.566366,1161.292
1302.82,5.56397,1161.293
1302.819,5.56212,1161.293
1302.817,5.560765,1161.292
1302.816,5.559867,1161.292
1302.814,5.559536,1161.291
1302.811,5.55975,1161.29
1302.809,5.560474,1161.289
1302.807,5.56165,1161.289
1302.804,5.563221,1161.288
1302.802,5.563916,1161.288
1302.8,5.56366,1161.288
1302.798,5.562533,1161.288
1302.796,5.560649,1161.288
1302.794,5.558124,1161.288
1302.792,5.555968,1161.288
1302.79,5.554252,1161.288
1302.788,5.55294,1161.288
1302.787,5.551979,1161.288
1302.785,5.551323,1161.288
1302.783,5.550473,1161.287
1302.782,5.549403,1161.287
1302.781,5.548134,1161.286
1302.779,5.546687,1161.285
1302.779,5.545078,1161.284
1302.778,5.543431,1161.283
1302.778,5.541759,1161.281
1302.778,5.540067,1161.28
1302.778,5.538359,1161.278
1302.778,5.536645,1161.277
1302.779,5.535414,1161.276
1302.78,5.534663,1161.274
1302.781,5.534347,1161.273
1302.782,5.534429,1161.272
1302.784,5.534878,1161.271
1302.785,5.534732,1161.271
1302.786,5.533984,1161.271
1302.788,5.532714,1161.271
1302.789,5.531001,1161.271
1302.79,5.528906,1161.271
1302.791,5.525966,1161.271
1302.792,5.52223,1161.271
1302.792,5.51779,1161.271
1302.793,5.512734,1161.271
1302.793,5.507131,1161.271
1302.794,5.501589,1161.27
1302.794,5.496144,1161.269
1302.794,5.490785,1161.268
1302.794,5.485514,1161.267
1302.793,5.480355,1161.266
1302.793,5.476119,1161.265
1302.793,5.472802,1161.264
1302.793,5.470299,1161.263
1302.793,5.468509,1161.262
1302.793,5.467326,1161.261
1302.793,5.465817,1161.26
1302.793,5.463916,1161.26
1302.793,5.461656,1161.259
1302.793,5.459074,1161.257
1302.793,5.456205,1161.256
1302.793,5.453804,1161.255
1302.793,5.451871,1161.253
1302.792,5.450343,1161.251
1302.792,5.44918,1161.249
1302.793,5.448357,1161.247
1302.793,5.447744,1161.245
1302.794,5.447285,1161.243
1302.795,5.446955,1161.24
1302.796,5.446753,1161.239
1302.797,5.446694,1161.237
1302.798,5.446689,1161.235
1302.799,5.446732,1161.233
1302.8,5.446824,1161.232
1302.801,5.446971,1161.23
1302.801,5.447173,1161.229
1302.802,5.447327,1161.228
1302.802,5.447408,1161.228
1302.802,5.447409,1161.228
1302.803,5.447334,1161.229
1302.803,5.447199,1161.229
1302.803,5.446756,1161.23
1302.804,5.446034,1161.231
1302.804,5.445095,1161.233
1302.804,5.443994,1161.234
1302.804,5.442791,1161.235
1302.804,5.441462,1161.236
1302.805,5.440034,1161.237
1302.805,5.438535,1161.238
1302.804,5.436982,1161.238
1302.804,5.435387,1161.239
1302.804,5.434553,1161.239
1302.803,5.434472,1161.238
1302.802,5.43505,1161.238
1302.801,5.436201,1161.237
1302.8,5.437849,1161.236
1302.798,5.439493,1161.235
1302.797,5.441079,1161.234
1302.796,5.442603,1161.232
1302.794,5.444067,1161.231
1302.792,5.44547,1161.229
1302.79,5.446409,1161.228
1302.788,5.446863,1161.226
1302.786,5.446879,1161.225
1302.784,5.446535,1161.223
1302.782,5.445911,1161.221
1302.78,5.445151,1161.219
1302.779,5.444289,1161.217
1302.777,5.443324,1161.214
1302.776,5.44225,1161.212
1302.776,5.441062,1161.209
1302.775,5.440269,1161.207
1302.775,5.439878,1161.204
1302.775,5.439847,1161.202
1302.774,5.440154,1161.2
1302.774,5.440783,1161.199
1302.774,5.440945,1161.198
1302.774,5.440639,1161.197
1302.774,5.439938,1161.197
1302.774,5.438907,1161.198
1302.775,5.437594,1161.199
1302.775,5.436575,1161.201
1302.775,5.435868,1161.204
1302.776,5.435433,1161.207
1302.776,5.43523,1161.211
1302.777,5.435236,1161.215
1302.777,5.435414,1161.22
1302.778,5.435765,1161.225
1302.779,5.436292,1161.23
1302.78,5.437006,1161.235
1302.781,5.437902,1161.24
1302.782,5.439157,1161.245
1302.785,5.440717,1161.249
1302.787,5.44253,1161.253
1302.79,5.444568,1161.256
1302.793,5.446819,1161.26
1302.796,5.448191,1161.262
1302.799,5.448699,1161.265
1302.803,5.448467,1161.267
1302.806,5.447613,1161.269
1302.81,5.44623,1161.271
1302.813,5.444803,1161.272
1302.816,5.443386,1161.272
1302.819,5.44198,1161.273
1302.822,5.440581,1161.273
1302.824,5.439182,1161.272
1302.827,5.437886,1161.271
1302.829,5.436687,1161.27
1302.831,5.435567,1161.269
1302.833,5.43451,1161.267
1302.835,5.433501,1161.266
1302.837,5.432771,1161.263
1302.838,5.432307,1161.261
1302.84,5.432066,1161.259
1302.842,5.432016,1161.256
1302.844,5.432123,1161.253
1302.845,5.431872,1161.25
1302.847,5.431251,1161.247
1302.849,5.430306,1161.244
1302.851,5.429089,1161.241
1302.853,5.427642,1161.238
1302.855,5.426245,1161.234
1302.857,5.424909,1161.23
1302.859,5.423616,1161.226
1302.861,5.422359,1161.222
1302.863,5.421139,1161.217
1302.864,5.420137,1161.213
1302.865,5.419357,1161.208
1302.866,5.418778,1161.204
1302.867,5.418386,1161.2
1302.868,5.418162,1161.197
1302.868,5.417547,1161.193
1302.868,5.416537,1161.19
1302.868,5.415187,1161.187
1302.868,5.413545,1161.184
1302.867,5.411651,1161.182
1302.866,5.409496,1161.18
1302.865,5.407104,1161.179
1302.864,5.404495,1161.178
1302.862,5.401687,1161.177
1302.86,5.398693,1161.177
1302.858,5.395897,1161.177
1302.855,5.393301,1161.178
1302.853,5.390872,1161.179
1302.85,5.388598,1161.18
1302.847,5.386474,1161.182
1302.844,5.384132,1161.184
1302.84,5.381575,1161.186
1302.838,5.378844,1161.188
1302.835,5.375978,1161.191
1302.832,5.373012,1161.194
1302.829,5.370483,1161.196
1302.827,5.368406,1161.199
1302.825,5.366733,1161.201
1302.823,5.365417,1161.203
1302.821,5.364411,1161.205
1302.819,5.36368,1161.207
1302.818,5.36318,1161.208
1302.816,5.362878,1161.208
1302.815,5.362756,1161.209
1302.815,5.362797,1161.209
1302.815,5.362912,1161.208
1302.815,5.363066,1161.208
1302.816,5.363231,1161.207
1302.817,5.363386,1161.206
1302.818,5.363524,1161.205
1302.82,5.36316,1161.204
1302.821,5.362311,1161.203
1302.822,5.361053,1161.201
1302.823,5.359468,1161.2
1302.824,5.357622,1161.198
1302.824,5.355719,1161.197
1302.824,5.353784,1161.195
1302.824,5.351829,1161.193
1302.824,5.349869,1161.192
1302.823,5.347928,1161.19
1302.822,5.345858,1161.189
1302.821,5.34366,1161.188
1302.82,5.341356,1161.187
1302.819,5.338966,1161.187
1302.817,5.336514,1161.186
1302.815,5.334111,1161.187
1302.813,5.33178,1161.187
1302.811,5.329525,1161.187
1302.809,5.327345,1161.188
1302.807,5.325231,1161.188
1302.806,5.323038,1161.189
1302.804,5.320743,1161.189
1302.802,5.318348,1161.19
1302.801,5.315864,1161.19
1302.8,5.313299,1161.191
1302.799,5.310646,1161.191
1302.798,5.307916,1161.192
1302.798,5.305117,1161.193
1302.798,5.302265,1161.194
1302.798,5.299364,1161.195
1302.798,5.296938,1161.197
1302.798,5.29498,1161.198
1302.798,5.293427,1161.2
1302.799,5.29222,1161.202
1302.8,5.291307,1161.203
1302.8,5.291112,1161.205
1302.801,5.291585,1161.207
1302.802,5.292641,1161.208
1302.802,5.294209,1161.21
1302.803,5.296232,1161.211
1302.804,5.297649,1161.212
1302.804,5.298454,1161.213
1302.805,5.298742,1161.214
1302.805,5.298594,1161.215
1302.805,5.298069,1161.216
1302.804,5.297702,1161.217
1302.803,5.2975,1161.218
1302.802,5.297427,1161.219
1302.8,5.297461,1161.219
1302.798,5.297603,1161.22
1302.796,5.297324,1161.221
1302.794,5.296646,1161.222
1302.792,5.295607,1161.224
1302.789,5.294263,1161.225
1302.787,5.292671,1161.226
1302.784,5.2909,1161.227
1302.781,5.288988,1161.228
1302.779,5.286964,1161.229
1302.776,5.284847,1161.229
1302.773,5.282653,1161.23
1302.77,5.280425,1161.23
1302.766,5.278179,1161.23
1302.763,5.275921,1161.229
1302.76,5.273667,1161.229
1302.757,5.271429,1161.228
1302.753,5.269059,1161.228
1302.75,5.266547,1161.227
1302.748,5.263917,1161.227
1302.745,5.261213,1161.227
1302.743,5.258475,1161.227
1302.742,5.256017,1161.227
1302.741,5.253835,1161.226
1302.741,5.251893,1161.226
1302.741,5.250154,1161.226
1302.742,5.24858,1161.225
1302.743,5.245941,1161.224
1302.744,5.242233,1161.223
1302.746,5.237583,1161.222
1302.747,5.232115,1161.22
1302.749,5.225939,1161.218
1302.75,5.220255,1161.216
1302.751,5.215096,1161.213
1302.751,5.21039,1161.211
1302.751,5.206091,1161.208
1302.75,5.20217,1161.205
1302.75,5.198097,1161.203
1302.748,5.193854,1161.2
1302.747,5.189475,1161.198
1302.745,5.184989,1161.195
1302.743,5.180416,1161.192
1302.74,5.175908,1161.19
1302.737,5.171481,1161.187
1302.734,5.167138,1161.184
1302.731,5.162882,1161.181
1302.727,5.158717,1161.177
1302.724,5.154347,1161.173
1302.72,5.149761,1161.169
1302.717,5.144978,1161.165
1302.714,5.140057,1161.161
1302.711,5.135059,1161.156
1302.708,5.13032,1161.152
1302.706,5.125863,1161.148
1302.704,5.121667,1161.145
1302.703,5.117696,1161.141
1302.702,5.113918,1161.138
1302.701,5.111312,1161.136
1302.701,5.109832,1161.134
1302.701,5.109334,1161.132
1302.701,5.109692,1161.131
1302.701,5.1108,1161.13
1302.702,5.112244,1161.13
1302.702,5.113954,1161.13
1302.703,5.115906,1161.13
1302.703,5.118073,1161.13
1302.703,5.12043,1161.13
1302.703,5.122386,1161.131
1302.703,5.123933,1161.131
1302.703,5.125125,1161.132
1302.703,5.126012,1161.132
1302.704,5.126637,1161.133
1302.704,5.126441,1161.134
1302.705,5.125468,1161.134
1302.705,5.123816,1161.135
1302.707,5.12157,1161.136
1302.708,5.118804,1161.136
1302.709,5.116137,1161.137
1302.711,5.113618,1161.138
1302.713,5.111256,1161.139
